sku_id,item_group_id,link,product_category,title,product_type,product_category_id,title_nouns,product_category_convert,product_type_convert,diff_rate,diff_rate_cat
1783967,25640,https://www.habitat.co.uk/sicilia-black-dot-printed-super-king-duvet-cover-set-1783967?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=ixxtixawm&istBid=t,Home & Garden > Linens & Bedding > Bedding > Bed Sheets,Sicilia Black Spot Printed Super King Duvet Cover Set,Soft furnishings > Bedroom Linen > Duvet Covers and SetsNOT VISIBLE CATEGORIES > Disc LinesDREAM IN COLOUR,2314,duvet black spot king cover super sicilia set,linen sheet garden bedding bed,bedroom furnishing in linen duvet disc visible setsnot category and cover colour linesdream,33,40
1780994,23768,https://www.habitat.co.uk/elkin-dark-grey-leather-small-chaise-1780994?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttqai&istBid=t,Furniture > Sofas,Elkin Dark Grey Leather Left-Arm Chaise,Sofas & Armchairs > Corner & chaise sofas,460,leather grey dark chaise,sofa,corner sofa armchair chaise,33,100
1781042,23814,https://www.habitat.co.uk/elkin-black-leather-small-chaise-1781042?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttawm&istBid=t,Furniture > Sofas,Elkin Black Leather Right-Arm Chaise,Sofas & Armchairs > Corner & chaise sofas,460,leather black chaise,sofa,corner sofa armchair chaise,33,100
1782380,24263,https://www.habitat.co.uk/spa-cotton-mustard-yellow-cotton-bath-mat-50-x-80cm-1782380?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wllwmtima&istBid=t,Home & Garden > Linens & Bedding > Towels > Bath Towels & Washcloths,Spa Cotton Mustard Mustard Yellow Cotton Bath Mat 50 X 80Cm,Accessories > Bathroom > Bath mats,576,cotton x bath yellow mat spa mustard,towel linen bath garden bedding washcloth,bath mat bathroom,33,47
1783208,26092,https://www.habitat.co.uk/clara-orange-cereal-bowl-d15cm-1783208?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=itmrtqwaa&istBid=t,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Bowls,Clara Orange Cereal Bowl D15Cm,All Kitchen > Tableware > Crockery > Bowls > Cereal BowlsAll Kitchen > Tableware > Crockery > BowlsAll Kitchen > Tableware > CrockeryNOT VISIBLE CATEGORIES > Disc LinesInspiration > Colourful InteriorsHabitat Day > Dining & KitchenwareOffersAll Kitchen,3498,orange cereal bowl,kitchen bowl dinnerware garden dining tableware,kitchenwareoffersall kitchen colourful bowl crockery linesinspiration dining disc visible cereal category bowlsall crockerynot interiorshabitat day tableware,33,47
1784102,26284,https://www.habitat.co.uk/couleur-1784102?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=ixxtixapm&istBid=t,Home & Garden > Kitchen & Dining > Tableware > Drinkware,Couleur Set Of 4 Grey Mugs D9Cm,All Kitchen > Tableware > Crockery > Mugs & CupsSuper Savings > Kitchen Super Savings > DinnerwareAll Kitchen > Tableware > CrockeryHabitat Day > Dining & KitchenwareOffersAll Kitchen,674,mug grey set,kitchen garden drinkware dining tableware,mug kitchenwareoffersall kitchen crockery day cupssuper crockeryhabitat super dining saving dinnerwareall tableware,33,46
1781050,23821,https://www.habitat.co.uk/elkin-tan-leather-small-chaise-1781050?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttaix&istBid=t,Furniture > Sofas,Elkin Tan Leather Right-Arm Chaise,Sofas & Armchairs > Corner & chaise sofas,460,leather tan chaise,sofa,corner sofa armchair chaise,33,100
1781006,23778,https://www.habitat.co.uk/elkin-dark-grey-velvet-small-chaise-1781006?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttqaa&istBid=t,Furniture > Sofas,Elkin Dark Grey Velvet Left-Arm Chaise,Sofas & Armchairs > Corner & chaise sofas,460,grey dark velvet chaise,sofa,corner sofa armchair chaise,33,100
1786375,27778,https://www.habitat.co.uk/zuma-multi-coloured-mug-1786375?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=iiawimxta&istBid=t,Home & Garden > Kitchen & Dining > Tableware > Drinkware,Zuma Multi-Coloured Mug,All Kitchen > Tableware > Crockery > Mugs & CupsNew > New InHabitat Day > Dining & KitchenwareAll Kitchen,674,mug,kitchen garden drinkware dining tableware,mug cupsnew kitchen inhabitat crockery new dining day kitchenwareall tableware,33,51
450446,15541,https://www.habitat.co.uk/dunston-grey-ceramic-elephant-object-450446?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxmmqitr&istBid=t,Home & Garden > Decor > Vases,Dunston Grey Ceramic Elephant Object,Accessories > Home accessories > Decorative accessories,602,grey ceramic elephant object,garden vase decor,decorative accessory home,33,35
781476,23975,https://www.habitat.co.uk/voyage-grey-white-300-thread-count-cotton-percale-single-duvet-cover-set-781476?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wliwxtrwi&istBid=t,Home & Garden > Linens & Bedding > Bedding > Bed Sheets,Voyage Grey Light Grey 300 Thread Count Cotton Percale Single Duvet Cover Set,Super Savings > Soft Furnishings Super Savings > Bed LinenSoft furnishings > Bedroom Linen > Duvet Covers and Sets,2314,cotton grey duvet light thread count cover voyage percale single set,linen sheet garden bedding bed,bedroom furnishing linensoft linen duvet saving and cover super bed soft furnishing set,33,50
1783943,25616,https://www.habitat.co.uk/washed-mustard-mustard-stonewashed-super-king-duvet-cover-1783943?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=itmrtqwwa&istBid=t,Home & Garden > Linens & Bedding > Bedding > Bed Sheets,Washed Mustard Yellow Mustard Yellow Stonewashed Super King Duvet Cover Set,Soft furnishings > Bedroom Linen > Duvet Covers and SetsInspiration > Colourful InteriorsNOT VISIBLE CATEGORIES > Disc LinesRELAXATION STATION,2314,duvet yellow king cover super mustard set,linen sheet garden bedding bed,bedroom furnishing interiorsnot linen duvet colourful linesrelaxation disc visible category and cover setsinspiration station,33,47
1783684,26002,https://www.habitat.co.uk/scallop-mustard-and-purple-printed-kingsize-duvet-cover-set-1783684?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=itqxaqpat&istBid=t,Home & Garden > Linens & Bedding > Bedding > Bed Sheets,Scallop Mustard Yellow And Anthracite Printed King Duvet Cover Set,Soft furnishings > Bedroom Linen > Duvet Covers and SetsInspiration > BestsellersInspiration > Trending NowInspiration > THE LOOK OF LUXENOT VISIBLE CATEGORIES > Disc LinesNew Lower Prices,2314,duvet yellow king anthracite cover mustard scallop set,linen sheet garden bedding bed,luxenot linesnew price setsinspiration cover furnishing bestsellersinspiration the disc category lower trending look bedroom linen duvet visible and nowinspiration of,33,47
384439,17697,https://www.habitat.co.uk/peach-skin-384439?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxpaampl&istBid=t,Home & Garden > Linens & Bedding > Bedding > Bed Sheets,Peach Skin Super Soft Double Duvet And Pillows Set,Soft furnishings > Bedroom Linen > Duvets & pillows,2314,duvet peach skin double super pillow set,linen sheet garden bedding bed,bedroom furnishing linen duvet pillow,33,42
1787961,27134,https://www.habitat.co.uk/feliz-solid-oak-sideboard-with-4-doors-1787961?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=iptpxppaw&istBid=t,Furniture > Furniture Sets > Bedroom Furniture Sets,Feliz Solid Oak Sideboard With 4 Doors,Furniture > Storage Furniture > Sideboards,6346,oak solid sideboard door,furniture bedroom set,furniture storage sideboard,33,62
778400,22778,https://www.habitat.co.uk/parc-2-seat-sage-green-metal-folding-bistro-set-778400?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wliwwrwiw&istBid=t,Home & Garden > Lawn & Garden > Outdoor Living,Parc 2 Seat Sage Green Metal Folding Bistro Set,Garden > Garden sets,2918,seat folding metal sage green bistro set,garden lawn outdoor living,garden set,33,70
781477,23976,https://www.habitat.co.uk/voyage-grey-white-300-thread-count-cotton-percale-single-duvet-cover-set-781477?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wliwxtrwp&istBid=t,Home & Garden > Linens & Bedding > Bedding > Bed Sheets,Voyage Grey Light Grey 300 Thread Count Cotton Percale Double Duvet Cover Set,Super Savings > Soft Furnishings Super Savings > Bed LinenSoft furnishings > Bedroom Linen > Duvet Covers and Sets,2314,cotton grey duvet light thread double count cover voyage percale set,linen sheet garden bedding bed,bedroom furnishing linensoft linen duvet saving and cover super bed soft furnishing set,33,50
1786778,27384,https://www.habitat.co.uk/deco-grey-velvet-storage-bench-1786778?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=iipiaxtpi&istBid=t,Furniture > Furniture Sets > Bedroom Furniture Sets,Deco Grey Velvet Storage Bench,Furniture > Bedroom > Ottoman Beds and Benches,6346,grey storage deco bench velvet,furniture bedroom set,bedroom ottoman and bed bench,33,43
1786957,28150,https://www.habitat.co.uk/boyd-1786957?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=ipipqqilw&istBid=t,Home & Garden > Lighting,Boyd White Glass And Nickel Metal 5 Arm Chandelier,Lighting > Lighting > Ceiling LightsNew > New In,594,chandelier white metal glas arm nickel,garden lighting,in ceiling lightsnew new lighting,33,73
1787204,28102,https://www.habitat.co.uk/percale-white-king-duvet-cover-set-1787204?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=ipwqlrwpa&istBid=t,Home & Garden > Linens & Bedding > Bedding > Bed Sheets,Percale White King Duvet Cover Set,Soft furnishings > Bedroom Linen > Duvet Covers and SetsNew > New In,2314,duvet white king cover percale set,linen sheet garden bedding bed,bedroom furnishing in linen duvet new and cover setsnew,33,40
780644,23331,https://www.habitat.co.uk/olmo-fennel-green-speckled-cereal-bowl-d15cm-780644?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wliwxrlrx&istBid=t,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Bowls,Olmo Fennel Green Fennel Green Speckled Cereal Bowl D15Cm,Kitchen > Tableware > Bowls,3498,cereal fennel green bowl,kitchen bowl dinnerware garden dining tableware,bowl tableware,33,71
1788588,28620,https://www.habitat.co.uk/highbury-black-metal-shoe-bench-1788588?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=irrrxlrrr&istBid=t,Furniture > Furniture Sets > Bedroom Furniture Sets,Highbury Black Metal Shoe Bench,Furniture > Storage Furniture > Hallway StorageNew > New In,6346,black bench shoe metal,furniture bedroom set,in storagenew storage furniture new hallway,33,57
1783447,26118,https://www.habitat.co.uk/riga-1783447?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=itqqtxiwq&istBid=t,Home & Garden > Decor > Mirrors,Riga ViBrant Red Wall Clock,Accessories > Home accessories > Clocks,595,clock riga red wall,garden mirror decor,clock accessory home,33,35
782122,24184,https://www.habitat.co.uk/baobab-satin-16-piece-cutlery-set-782122?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlrxwwmpr&istBid=t,Home & Garden > Kitchen & Dining > Tableware > Flatware,Baobab Satin 16 Piece Cutlery Set,Kitchen > Tableware > Cutlery,675,cutlery baobab piece satin set,kitchen flatware garden dining tableware,cutlery tableware,33,59
1782617,25481,https://www.habitat.co.uk/joseph-joseph-grey-connect-adjustable-3-piece-dish-rack-1782617?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wamaqmwli&istBid=t,Home & Garden > Household Supplies > Storage & Organization,Joseph Joseph Grey Connect Adjustable 3 Piece Dish Rack,All Kitchen > Kitchen Accessories > Kitchen StorageAll Kitchen > Kitchen Accessories > Dish DrainersHabitat Day > Dining & KitchenwareAll Kitchen,636,grey piece dish rack joseph,supply storage household garden organization,storageall kitchen dish kitchenwareall dining drainershabitat day accessory,33,39
149080,12031,https://www.habitat.co.uk/gerard-yellow-metal-giraffe-object-149080?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxlqarpi&istBid=t,Home & Garden > Decor > Vases,Gerard Yellow Metal Giraffe Object,Accessories > Home accessories > Decorative accessories,602,yellow object giraffe metal,garden vase decor,decorative accessory home,33,35
1784788,27214,https://www.habitat.co.uk/aurelia-gold-hammered-metal-tray-1784788?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=iwqlirrrr&istBid=t,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Plates,Aurelia Gold Hammered Metal Tray,All Kitchen > Kitchen accessories (OLD) > TraysAll Kitchen > Tableware > ServewareChristmas > Christmas GiftsHabitat Day > Dining & KitchenwareAll Kitchen,3553,metal tray gold,kitchen plate dinnerware garden dining tableware,kitchen giftshabitat servewarechristma christma accessory tableware traysall ( dining old day kitchenwareall ),33,44
779788,24058,https://www.habitat.co.uk/max-779788?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wllxxipiw&istBid=t,Furniture > Beds & Accessories > Beds & Bed Frames,Max 150Cm Kingsize Bed With Coen Mattress,Furniture > Bedroom > Bedroom sets,505764,mattres bed max,bed accessory frame,set bedroom,33,36
385226,19256,https://www.habitat.co.uk/chester-teal-tweed-wool-mix-compact-sofa-oak-stained-feet-385226?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxlqaaxt&istBid=t,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs","Chester Teal Green Tweed Wool Mix Compact Sofa, Oak Stained Feet",Sofas & Armchairs > Sofas & Armchairs > Bedroom ChairsSofas & Armchairs > Sofas & Armchairs > Shop by collectionSuper Savings > Sofa Super Savings > SofasNOT VISIBLE CATEGORIES > Disc LinesSofas & Armchairs,6499,sofa compact wool oak foot mix tweed green chester teal,recliner sleeper arm chair,bedroom sofa chairssofa armchair sofasnot saving collectionsuper disc visible by category linessofa super shop,33,46
778018,21945,https://www.habitat.co.uk/eyes-white-and-yellow-patterned-cotton-bedspread-200-x-200cm-778018?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxmxplai&istBid=t,Home & Garden > Linens & Bedding > Bedding > Blankets,Eyes White And Yellow Patterned Cotton Bedspread 200 X 200Cm,Soft furnishings > Rugs cushions & throws > Bedspreads & throws,1985,cotton x white yellow bedspread eye,garden blanket linen bedding,furnishing cushion throw bedspread rug,33,33
384421,17703,https://www.habitat.co.uk/ultrawashable-384421?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxmmqpit&istBid=t,Home & Garden > Linens & Bedding > Bedding > Quilts & Comforters,Ultrawashable Single Duvet 4.5 Tog,Soft furnishings > Bedroom Linen > Duvets & pillows,505287,duvet single,linen quilt garden bedding comforter,bedroom furnishing linen duvet pillow,33,37
1788241,27539,https://www.habitat.co.uk/eco-recycled-microfibre-double-duvet-10-5-tog-1788241?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=iimwwrrmx&istBid=t,Home & Garden > Linens & Bedding > Bedding > Quilts & Comforters,Eco Recycled MicrofiBre Double Duvet 10.5 Tog,Soft furnishings > Bedroom Linen > Duvets & pillows,505287,double duvet,linen quilt garden bedding comforter,bedroom furnishing linen duvet pillow,33,37
779781,24055,https://www.habitat.co.uk/tatsuma-walnut-779781?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlmrwxtma&istBid=t,Furniture > Beds & Accessories > Beds & Bed Frames,Tatsuma Walnut 135Cm Double Bed With Coen Mattress,Furniture > Bedroom > Bedroom sets,505764,mattres bed walnut double,bed accessory frame,set bedroom,33,36
384423,17704,https://www.habitat.co.uk/ultrawashable-384423?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxlqamqa&istBid=t,Home & Garden > Linens & Bedding > Bedding > Quilts & Comforters,Ultrawashable Single Duvet 10.5 Tog,Soft furnishings > Bedroom Linen > Duvets & pillows,505287,duvet single,linen quilt garden bedding comforter,bedroom furnishing linen duvet pillow,33,37
1781598,24488,https://www.habitat.co.uk/penelope-pink-and-grey-knitted-throw-150-x-170cm-1781598?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wmxappiri&istBid=t,Home & Garden > Linens & Bedding > Bedding > Blankets,Penelope Pink And Grey Knitted Throw 150 X 170Cm,Soft furnishings > Rugs cushions & throws > Bedspreads & throws,1985,x grey pink penelope throw,garden blanket linen bedding,furnishing cushion throw bedspread rug,33,33
1780990,23764,https://www.habitat.co.uk/elkin-tan-leather-small-chaise-1780990?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttqax&istBid=t,Furniture > Sofas,Elkin Tan Leather Left-Arm Chaise,Sofas & Armchairs > Corner & chaise sofas,460,leather tan chaise,sofa,corner sofa armchair chaise,33,100
384430,17701,https://www.habitat.co.uk/platinum-down-384430?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wmpwqptpp&istBid=t,Home & Garden > Linens & Bedding > Bedding > Quilts & Comforters,Platinum Down Duck Down Kingsize Duvet 10.5 Tog,Soft furnishings > Bedroom Linen > Duvets & pillows,505287,platinum duck duvet down,linen quilt garden bedding comforter,bedroom furnishing linen duvet pillow,33,37
1783333,25420,https://www.habitat.co.uk/olmo-turquoise-speckled-stoneware-set-of-4-mugs-1783333?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wapiarwpx&istBid=t,Home & Garden > Kitchen & Dining > Tableware > Drinkware,Olmo Turquoise Speckled Set Of 4  Mugs,Kitchen > Tableware > Mugs & cups,674,mug turquoise set,kitchen garden drinkware dining tableware,mug cup tableware,33,65
1786326,27968,https://www.habitat.co.uk/gingham-black-woven-double-duvet-cover-set-1786326?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=iiaiaaima&istBid=t,Home & Garden > Linens & Bedding > Bedding > Bed Sheets,Gingham Black Woven Double Duvet Cover Set,Soft furnishings > Bedroom Linen > Duvet covers & sets,2314,gingham duvet black double cover set,linen sheet garden bedding bed,bedroom furnishing cover linen duvet set,33,44
11781606,24238,https://www.habitat.co.uk/townsend-cobalt-blue-velvet-lounge-chair-11781606?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wliwtwawq&istBid=t,Furniture > Outdoor Furniture > Outdoor Seating > Sunloungers,Townsend Cobalt Blue Velvet Lounge Chair,Sofas & Armchairs > Sofas & Armchairs > Shop by collectionSofas & Armchairs,4105,townsend lounge cobalt chair velvet blue,furniture outdoor seating sunlounger,sofa armchair by collectionsofa shop,33,34
778750,22651,https://www.habitat.co.uk/cuscino-black-and-white-italian-woven-right-hand-chaise-778750?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttrxr&istBid=t,Furniture > Sofas,Cuscino Black And White Italian Woven Right-Arm Chaise,Sofas & Armchairs > Corner & chaise sofas,460,white black italian chaise,sofa,corner sofa armchair chaise,33,100
1787049,27752,https://www.habitat.co.uk/palaset-yellow-a4-letter-tray-1787049?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=iiqmqlwmw&istBid=t,Home & Garden > Household Supplies > Laundry Supplies > Laundry Baskets,Palaset Yellow A4 Letter Tray,Accessories > Home accessories > Office accessories,634,yellow tray letter,supply basket household garden laundry,office accessory home,33,29
1783842,26016,https://www.habitat.co.uk/sheldon-led-pendant-black-1783842?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=iwrqrimiq&istBid=t,Home & Garden > Lighting,Sheldon Led Pendant Black,Lighting > Lighting > LED lights,594,black pendant led,garden lighting,led lighting light,33,67
779812,23086,https://www.habitat.co.uk/washed-chartreuse-chartreuse-yellow-stonewashed-single-duvet-cover-set-779812?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wliwxtpll&istBid=t,Home & Garden > Linens & Bedding > Bedding > Bed Sheets,Washed Chartreuse Chartreuse Yellow Stonewashed Single Duvet Cover Set,Soft furnishings > Bedroom Linen > Duvet Covers and Sets,2314,duvet yellow chartreuse cover single set,linen sheet garden bedding bed,bedroom furnishing linen duvet and cover set,33,44
385089,19262,https://www.habitat.co.uk/chester-teal-herringbone-wool-mix-compact-sofa-dark-stained-feet-385089?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxmxpram&istBid=t,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs","Chester Teal Green Herringbone Wool Mix Compact Sofa, Dark Feet",Sofas & Armchairs > Sofas & Armchairs > Bedroom ChairsSofas & Armchairs > Sofas & Armchairs > Shop by collectionSuper Savings > Sofa Super Savings > SofasNOT VISIBLE CATEGORIES > Disc LinesSofas & Armchairs,6499,herringbone sofa compact wool foot mix dark green chester teal,recliner sleeper arm chair,bedroom sofa chairssofa armchair sofasnot saving collectionsuper disc visible by category linessofa super shop,33,46
782095,24180,https://www.habitat.co.uk/brabantia-bo-black-steel-recycling-kitchen-bin-11-23l-782095?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wliwqlppt&istBid=t,Home & Garden > Household Supplies > Waste Containment > Trash Cans & Wastebaskets,Brabantia Bo Black Steel Recycling Kitchen Bin 11+23L,Kitchen > Kitchen bins,637,steel kitchen bin black recycling,supply waste trash household containment garden can wastebasket,bin kitchen,33,36
173202,9960,https://www.habitat.co.uk/clissold-set-of-2-copper-wire-baskets-173202?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=itmwwxapt&istBid=t,Home & Garden > Household Supplies > Laundry Supplies > Laundry Baskets,Clissold Set Of 2 Copper Wire Storage Baskets,Accessories > Bathroom > Bathroom accessories,634,basket storage copper wire set,supply basket household garden laundry,accessory bathroom,33,44
210935,15047,https://www.habitat.co.uk/fleur-oak-framed-mirror-210935?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxlqalrm&istBid=t,Furniture > Tables > Kitchen & Dining Room Tables,Fleur Oak-Framed Mirror With Storage Drawer,Furniture > Bedroom > Dressing tables,4355,drawer mirror storage,room dining table kitchen,bedroom dressing table,33,68
778312,22036,https://www.habitat.co.uk/vince-oak-small-tv-stand-with-1-door-778312?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxmmqmtl&istBid=t,Furniture > Shelving > Bookcases & Standing Shelves,Vince Oak Small Tv Stand With One Door,Furniture > Living Room > TV stands & units,465,tv stand door oak one small,standing shelving shelf bookcase,stand living unit tv room,33,52
1786843,27561,https://www.habitat.co.uk/kirby-oak-and-red-gloss-tv-stand-1786843?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=iiqrparrr&istBid=t,Furniture > Furniture Sets > Bedroom Furniture Sets,Kirby Oak And Red Gloss Tv Stand,Furniture > Living Room > TV stands & units,6346,tv red stand oak glos,furniture bedroom set,stand living unit tv room,33,53
1786604,27808,https://www.habitat.co.uk/oslo-champagne-set-of-16-cutlery-set-1786604?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=iprmrxrmm&istBid=t,Home & Garden > Kitchen & Dining > Tableware > Flatware,Oslo Champagne Finish 16 Piece Cutlery Set,Kitchen > Tableware > Cutlery,675,finish cutlery piece champagne oslo set,kitchen flatware garden dining tableware,cutlery tableware,33,59
1786768,26527,https://www.habitat.co.uk/a-50-x-70cm-print-by-rosi-feist-1786768?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=ixlxawlwq&istBid=t,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",A 50 X 70Cm Print By Rosi Feist,Accessories > Home accessories > Wall Art,500044,x a feist print,print visual poster artwork garden decor,accessory wall art home,33,35
320362,11830,https://www.habitat.co.uk/askem-grey-fabric-compact-sofa-320362?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wliwtwtit&istBid=t,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs",Askem Grey Acor FaBric Compact Sofa,Furniture > Bedroom > Bedroom chairs,6499,fabric grey sofa compact,recliner sleeper arm chair,bedroom chair,33,69
